model,mode,case_id,replicate_index,category,semantic_program_id,template_family_id,provider_ok,latency_s,prompt_tokens,completion_tokens,estimated_cost_usd,response_sha256,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,identity_observable,identity_fidelity,operation_executable,authorized_write_precision,authorized_write_recall,collateral_write_count,status_error,order_error,constraint_error,operation_error,error
zai-org/GLM-5.1,json_patch,constraint_add_safe_019,1,constraint_add_safe,constraint_add_safe:template-03,constraint_add_safe:template-03,True,32.48602914810181,1209.0,854.0,0.0054502000000000005,6bd59577fc0c74925cefdd3d176c38abe7c487a4703ed1cded4eaad435418623,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_add_safe_020,1,constraint_add_safe,constraint_add_safe:template-04,constraint_add_safe:template-04,True,24.0678288936615,1206.0,619.0,0.004412,ca13cd6daff3fad4a51dc20eae32dec7dfc3f7c7e21e613e53b26e0e4ffc539e,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_add_safe_023,1,constraint_add_safe,constraint_add_safe:template-07,constraint_add_safe:template-07,True,11.553136110305786,1637.0,288.0,0.003559,bdcdf7100a88ebcbb580253c18ac31bbe9c5b6ed3002f86b775975a2f92220a7,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_023,1,constraint_add_safe,constraint_add_safe:template-07,constraint_add_safe:template-07,True,16.670639276504517,1302.0,497.0,0.0040096,80d0f85b67f16a99366b3d5094ebaecad72f47d05c62833263d720441990410a,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_add_safe_021,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,34.81876492500305,1215.0,974.0,0.0059866,6dcdb098b0aed037c6c929b05de0f7724ade5324f8c8ed6a6e7308f3deb2b9be,True,True,False,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_add_safe_023,1,constraint_add_safe,constraint_add_safe:template-07,constraint_add_safe:template-07,True,17.54843807220459,1212.0,529.0,0.0040244,10d76157af243e8e8e940b2f2e59d9b5224d3f29b658bfec910f4383c468f268,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_add_safe_024,1,constraint_add_safe,constraint_add_safe:template-00,constraint_add_safe:template-00,True,7.020760774612427,1635.0,195.0,0.0031469999999999996,248ffe4a53835280883f1ece4b68dc6910902f74999626b5e62e344d0da0d30f,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_024,1,constraint_add_safe,constraint_add_safe:template-00,constraint_add_safe:template-00,True,12.142992734909058,1300.0,353.0,0.0033732,59fba07f91e0c8ed92910e80a4aacfcc6d49f23f5504f4c77c38320302760e6f,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_add_safe_025,1,constraint_add_safe,constraint_add_safe:template-01,constraint_add_safe:template-01,True,8.672539949417114,1597.0,250.0,0.0033358,c1537cb293d7c5190fcbf5034ccbb0f2e93c87406eda1619e2965d73ad9714f7,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_add_safe_024,1,constraint_add_safe,constraint_add_safe:template-00,constraint_add_safe:template-00,True,18.252190113067627,1210.0,546.0,0.0040964,8ce6fbec762f1a59ee4bb7ea54cfe98858979986e99cd090fee69192a47096c9,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_add_safe_022,1,constraint_add_safe,constraint_add_safe:template-06,constraint_add_safe:template-06,True,61.44992923736572,1219.0,1795.0,0.009604600000000001,eacec0d52d4970e98cb8b264548fdd5c726e53d35aecb06b65a355a452e2616f,True,True,False,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,True,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_025,1,constraint_add_safe,constraint_add_safe:template-01,constraint_add_safe:template-01,True,16.649207830429077,1262.0,407.0,0.0035576,8f644e292b2d0e5fa7dbc78ed6bff03f2c26c85670e86a9b75c592b2c443d153,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_add_safe_025,1,constraint_add_safe,constraint_add_safe:template-01,constraint_add_safe:template-01,True,32.70449900627136,1172.0,895.0,0.0055788,eb69ed9b2b1bf8ab68f04b22a35379e10aa805a452c8c3c5b81854e6bca7ab98,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_021,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,77.65234398841858,1305.0,2187.0,0.011449800000000001,4a7061c1811946d53cf0dd8f02d3a270180f6a427eabdef79d45ed8b8ff4b0d4,True,True,False,True,True,,False,False,False,False,True,True,True,1.0,1.0,0.0,True,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_add_safe_021,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,84.75977396965027,1640.0,2400.0,0.012856,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_add_safe_027,1,constraint_add_safe,constraint_add_safe:template-03,constraint_add_safe:template-03,True,9.776886224746704,1634.0,275.0,0.0034976,0d308137134aee77b100710bdde25ece937ff1871d45bc1e661b997290f76fcd,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_022,1,constraint_add_safe,constraint_add_safe:template-06,constraint_add_safe:template-06,True,84.6207070350647,1309.0,2400.0,0.0123926,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_add_safe_022,1,constraint_add_safe,constraint_add_safe:template-06,constraint_add_safe:template-06,True,84.5288348197937,1644.0,2400.0,0.0128616,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_026,1,constraint_add_safe,constraint_add_safe:template-02,constraint_add_safe:template-02,True,27.807270765304565,1263.0,622.0,0.004505,85870d8c95c84364565b6e99a2461c3de86efa5d85260e05a2ae5d47778d48fb,True,True,True,False,False,,False,False,False,False,True,True,True,0.0,0.0,1.0,False,True,True,False,
zai-org/GLM-5.1,line_patch,constraint_add_safe_028,1,constraint_add_safe,constraint_add_safe:template-04,constraint_add_safe:template-04,True,11.3416268825531,1637.0,191.0,0.0031322,7d957edfcade4d4b1a5ea96805f2c1b696c543a6f5155b0e7aacf55cc7c88314,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_027,1,constraint_add_safe,constraint_add_safe:template-03,constraint_add_safe:template-03,True,17.319870948791504,1299.0,364.0,0.0034202,c8a92b563050a66ca3438e2447f1f0f3acf723397ec18d267eae5b21fe5b5743,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_028,1,constraint_add_safe,constraint_add_safe:template-04,constraint_add_safe:template-04,True,18.880164861679077,1302.0,368.0,0.0034419999999999997,24504ba0f132558fc1463210220ea2cac749ceb514b8fa4478ecf8b40142dcc8,True,True,True,True,True,,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_add_safe_026,1,constraint_add_safe,constraint_add_safe:template-02,constraint_add_safe:template-02,True,49.202603816986084,1598.0,1184.0,0.0074468,fb3d5c07e8d7cd1b16c92a000167141518af60ec04d52199450a9213a59aead6,True,True,True,False,False,,False,False,False,False,True,True,True,0.5,1.0,1.0,False,True,True,False,
zai-org/GLM-5.1,json_patch,constraint_add_safe_026,1,constraint_add_safe,constraint_add_safe:template-02,constraint_add_safe:template-02,True,38.081231117248535,1173.0,929.0,0.0057298,49592c2a1adb9dda69739e67ff8326530170f6c89121f3a63efb402e393b623a,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_add_safe_027,1,constraint_add_safe,constraint_add_safe:template-03,constraint_add_safe:template-03,True,31.43193292617798,1209.0,727.0,0.004891400000000001,1e6d2dae4e9ada90fbe8968ce77cd91c11b3d4bcb441f0af32c542e1b4d9cc4b,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_add_safe_028,1,constraint_add_safe,constraint_add_safe:template-04,constraint_add_safe:template-04,True,24.899852991104126,1212.0,536.0,0.0040552,313f415135ef3b32b8aacf02671bc8bad240b8712c40a4540f04372869a27130,True,True,True,False,False,,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_000,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,45.42927527427673,1261.0,1298.0,0.0074766,7da2de17880af8d9a53441f511e8234e7bd9b65af2bffcf06d9dafb257662546,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_add_safe_029,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,58.22303605079651,1643.0,1616.0,0.0094106,b312ef124b4eb7690f6e982e53e17459b58d6943824ee28203cd09017fd510b8,True,True,False,False,False,,False,False,False,False,True,True,True,0.0,0.0,0.0,True,True,True,False,
zai-org/GLM-5.1,line_patch,constraint_new_conflict_000,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,56.37952208518982,1596.0,1572.0,0.009151200000000002,5b41006faf7b19a742c80b3852401fb486f94383260e34422efc5a57bc04cee4,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_add_safe_029,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,85.57520484924316,1218.0,2400.0,0.0122652,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe_029,1,constraint_add_safe,constraint_add_safe:template-05,constraint_add_safe:template-05,True,85.0346610546112,1308.0,2400.0,0.0123912,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_001,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,72.66872096061707,1267.0,2075.0,0.010903800000000002,b4fee26aba1dfa5c8dd85312d46b5baf957623606b0a4b98cc747d4d2323fa6b,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_000,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,83.46367192268372,1171.0,2400.0,0.0121994,cd4990753bb80633b7c7e821b36e7d9bb13664e0c05a57106303a0d3b62b1db5,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,"json_decode:Expecting ',' delimiter"
zai-org/GLM-5.1,line_patch,constraint_new_conflict_001,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,83.76516103744507,1602.0,2400.0,0.0128028,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,json_patch,constraint_new_conflict_002,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,43.77086091041565,1178.0,1272.0,0.007246,c1e08694c1fcdb2b71425398345baff5b91efe6a8c0cf8df80f52af448d3d0c8,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_new_conflict_003,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,41.03090214729309,1174.0,1106.0,0.00651,15fc102f9ca0c0aaf9810817fb60142ba221ed1cd357b2daf017995a19e7eff7,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_new_conflict_003,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,48.3693528175354,1599.0,1315.0,0.0080246,1e0996606be21af114d07e276e701ec84cd9ef19029d3369312699f835942011,True,True,True,False,False,False,False,False,False,False,True,True,True,0.0,0.0,0.0,False,True,True,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_001,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,78.44889974594116,1177.0,2182.0,0.011248600000000001,b754237fdd8ae30657182ae19158fbf87d2008ba60b737a15d88383fbba546c7,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_002,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,87.21436023712158,1268.0,2391.0,0.0122956,7d7e546c8edbbfdc067509cdd996f94ad25848433ce07beed68913c0ce3090b9,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_004,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,54.039506912231445,1176.0,1423.0,0.0079076,a11cef455af8b5b5296ba955fe112b7b58f58baebe452050d421a48601b6bdb8,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_new_conflict_002,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,78.60323596000671,1603.0,2086.0,0.0114226,156937ea44362302ba9bf86dca85371a39f44cae514396647c12115ded2a9092,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_003,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,78.149658203125,1264.0,2044.0,0.0107632,70acd7ab7d522e5055fa957d6c0541348354addaaa86c8b10933c1c85500693d,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_new_conflict_005,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,45.697521924972534,1598.0,1139.0,0.0072488000000000006,fcad1fcc1b1f3a18483f92119df1a1cc1ff38c977c6a92b25ac17660f6d135dc,True,True,True,False,False,False,False,False,False,False,True,True,True,0.0,0.0,0.0,False,True,True,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_004,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,86.61703300476074,1266.0,2230.0,0.011584400000000002,b95d000213b15396530cb039e6f30ef6bff399c18d2bba0e26763d6ac4fd395c,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_006,1,constraint_new_conflict,constraint_new_conflict:template-06,constraint_new_conflict:template-06,True,42.60657620429993,1172.0,1123.0,0.006582000000000001,f8663dd41709dd85e5fd4213076cca4eccd9253ac223025ffed5d7fc544ed1ac,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_new_conflict_005,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,61.65778732299805,1173.0,1609.0,0.0087218,957daeb8aa8680e1b9f7275710b6f95e6d2866bc0dae20f40de2bd2a64c66a6c,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_005,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,79.16657519340515,1263.0,2066.0,0.0108586,5b65bf0d6450d538d0887a77346b816ad4f5eb7e87ab1d82ded35f53d6df36d5,True,True,False,False,False,False,False,True,False,False,True,True,True,0.0,0.0,1.0,True,True,True,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_006,1,constraint_new_conflict,constraint_new_conflict:template-06,constraint_new_conflict:template-06,True,47.19618773460388,1262.0,1259.0,0.0073064,38dfe65ea9cdcb617d87e02c34c58169d2740d271dc93abb0f1ff1ae219c2f50,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_new_conflict_004,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,91.93596196174622,1601.0,2400.0,0.0128014,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_new_conflict_006,1,constraint_new_conflict,constraint_new_conflict:template-06,constraint_new_conflict:template-06,True,81.35497617721558,1597.0,2151.0,0.011700200000000001,c4b511cc412110c43b786e40c8d0c49cd22ea496a5a45d12572b75b410128bb8,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_008,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,20.27717685699463,1177.0,528.0,0.003971,e52fa9c0e1e675ef1b2c38cff285e24afb98cf83cdbc2458036b3f0ffa67f51f,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,json_patch,constraint_new_conflict_007,1,constraint_new_conflict,constraint_new_conflict:template-07,constraint_new_conflict:template-07,True,88.58389282226562,1178.0,2400.0,0.0122092,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_new_conflict_008,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,84.36728811264038,1602.0,2104.0,0.011500400000000001,d26d1a8c440d563b12d2b41e2894295ffbb45df71b0d4b93bbf7a9924a7e4a6f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_new_conflict_007,1,constraint_new_conflict,constraint_new_conflict:template-07,constraint_new_conflict:template-07,True,98.22021698951721,1603.0,2400.0,0.0128042,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_007,1,constraint_new_conflict,constraint_new_conflict:template-07,constraint_new_conflict:template-07,True,97.83720088005066,1268.0,2400.0,0.0123352,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,json_patch,constraint_new_conflict_009,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,70.02050995826721,1180.0,1639.0,0.0088636,92991f8929716a171cf95efacd02bd08d3d32ed8780e6e051c3c2b36227be93d,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_008,1,constraint_new_conflict,constraint_new_conflict:template-00,constraint_new_conflict:template-00,True,100.57451510429382,1267.0,2400.0,0.012333799999999999,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_new_conflict_009,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,101.66910004615784,1605.0,2400.0,0.012806999999999999,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_009,1,constraint_new_conflict,constraint_new_conflict:template-01,constraint_new_conflict:template-01,True,89.01076102256775,1270.0,2066.0,0.0108684,06dea20178d341d63e22582816f2f5506015aea1390186bca37bd46eb6b8235b,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_011,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,31.477938890457153,1174.0,744.0,0.0049172,f08166cb3d2fb99cc5b09e58c855ff48134beca77279eb5a3e6c15e86c80315a,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_new_conflict_011,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,44.80201983451843,1599.0,1111.0,0.007127,db4902c3519b3d73db1cb5471a4ab631384fa6066fd4f8e26da2b90e4fd71242,True,True,True,False,False,False,False,False,False,False,True,True,True,0.0,0.0,0.0,False,True,True,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_010,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,93.3529269695282,1267.0,2012.0,0.0106266,8a0dc9afc598b2fa3f411503b5b2deb31e3b559b6544e873420d7e975af0cf7d,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_010,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,69.1443600654602,1177.0,1593.0,0.008657,1ec442063cdcd0f7c8f4389a0a780206affd10e09e2d7e423f93dbb9be53196b,True,True,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0,0.0,False,True,True,True,missing_or_stale_version_test
zai-org/GLM-5.1,line_patch,constraint_new_conflict_010,1,constraint_new_conflict,constraint_new_conflict:template-02,constraint_new_conflict:template-02,True,89.08600997924805,1602.0,1995.0,0.0110208,4f1a06b48fb4c8466d60b4e0fd0a8f7ad9c7fe73365e7a8d71511377036b419e,True,True,True,False,False,False,False,False,False,False,True,True,True,0.0,0.0,0.0,False,True,True,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_012,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,64.41660714149475,1268.0,1499.0,0.0083708,73e4690c0cc4f3be52ead4c6c96fd572ff5003bf9b0784a8befd4cd4bac29f61,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_011,1,constraint_new_conflict,constraint_new_conflict:template-03,constraint_new_conflict:template-03,True,99.19907307624817,1264.0,2400.0,0.0123296,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_new_conflict_012,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,97.91913604736328,1603.0,2400.0,0.0128042,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,json_patch,constraint_new_conflict_012,1,constraint_new_conflict,constraint_new_conflict:template-04,constraint_new_conflict:template-04,True,96.44103288650513,1178.0,2400.0,0.0122092,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_014,1,constraint_new_conflict,constraint_new_conflict:template-06,constraint_new_conflict:template-06,True,45.52312397956848,1265.0,1272.0,0.0073678,ccff3c4258b3dd552361d1ee137430b90b7ac7ce42099e9c0392688c75c53be3,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,json_patch,constraint_new_conflict_013,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,95.26218223571777,1172.0,2400.0,0.0122008,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,line_patch,constraint_new_conflict_014,1,constraint_new_conflict,constraint_new_conflict:template-06,constraint_new_conflict:template-06,True,61.48094081878662,1600.0,1721.0,0.009812399999999999,8cb31e9c0985c59cd31b02363244ac60ab9b3ecea3bb73fafdb84107a342859f,True,True,True,True,True,True,True,False,False,False,True,True,True,1.0,1.0,0.0,False,False,False,False,
zai-org/GLM-5.1,line_patch,constraint_new_conflict_013,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,88.4560797214508,1597.0,2400.0,0.0127958,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict_013,1,constraint_new_conflict,constraint_new_conflict:template-05,constraint_new_conflict:template-05,True,88.12552809715271,1262.0,2400.0,0.0123268,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,True,True,True,True,no_json_object
