model,mode,case_id,category,provider_ok,latency_s,prompt_tokens,completion_tokens,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,operation_executable,status_error,order_error,constraint_error,operation_error,error
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_008,unavailable_add,True,1.3843519687652588,1505,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_000,stale_reference,True,0.9817569255828857,1494,61,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_001,stale_reference,True,1.0019609928131104,1498,72,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_002,stale_reference,True,1.3311169147491455,1501,68,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_004,stale_reference,True,1.0870208740234375,1499,81,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_006,stale_reference,True,1.1569831371307373,1496,67,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_003,stale_reference,True,1.3079619407653809,1497,81,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_009,unavailable_add,True,2.717449903488159,1500,159,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_005,stale_reference,True,2.0038459300994873,1501,102,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_001,add_item,True,1.002748966217041,1254,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_009,stale_reference,True,1.2105200290679932,1499,71,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_007,stale_reference,True,1.91652512550354,1500,108,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_000,add_item,True,1.4457249641418457,1249,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_002,add_item,True,1.4130477905273438,1258,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_008,stale_reference,True,2.1798369884490967,1502,115,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_003,add_item,True,1.3932809829711914,1252,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_004,add_item,True,1.8666338920593262,1255,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_006,add_item,True,1.8336012363433838,1251,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_005,add_item,True,1.9656529426574707,1258,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_000,remove_scoped_duplicate,True,1.4793879985809326,1331,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_007,add_item,True,1.9163482189178467,1256,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_009,add_item,True,1.7382488250732422,1254,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,add_item_008,add_item,True,1.907891035079956,1259,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_001,remove_scoped_duplicate,True,1.8071801662445068,1302,151,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_003,remove_scoped_duplicate,True,1.5744750499725342,1334,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_002,remove_scoped_duplicate,True,1.9306278228759766,1338,151,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_006,remove_scoped_duplicate,True,2.0034289360046387,1333,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_005,remove_scoped_duplicate,True,2.145479917526245,1338,151,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_007,remove_scoped_duplicate,True,1.9866540431976318,1304,151,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_004,remove_scoped_duplicate,True,2.218574285507202,1303,151,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_009,remove_scoped_duplicate,True,1.517313003540039,1336,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,remove_scoped_duplicate_008,remove_scoped_duplicate,True,2.338124990463257,1339,195,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_000,quantity_increase,True,1.394054889678955,1288,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_001,quantity_increase,True,1.4454290866851807,1291,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_005,quantity_increase,True,1.4613656997680664,1295,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_003,quantity_increase,True,1.4681780338287354,1291,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_006,quantity_increase,True,1.4370930194854736,1290,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_004,quantity_increase,True,1.9431710243225098,1292,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_007,quantity_increase,True,1.8741199970245361,1293,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_002,quantity_increase,True,2.3658828735351562,1295,178,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_001,quantity_decrease,True,1.7000110149383545,1291,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_000,quantity_decrease,True,1.7049009799957275,1285,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_009,quantity_increase,True,2.272894859313965,1293,142,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_increase_008,quantity_increase,True,2.8592159748077393,1296,211,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_002,quantity_decrease,True,1.812432050704956,1296,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_005,quantity_decrease,True,1.3027667999267578,1296,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_003,quantity_decrease,True,1.9353771209716797,1288,142,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_004,quantity_decrease,True,1.8032569885253906,1292,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_007,quantity_decrease,True,1.3965179920196533,1293,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_006,quantity_decrease,True,1.437284231185913,1287,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_009,quantity_decrease,True,1.311631202697754,1290,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,quantity_decrease_008,quantity_decrease,True,1.760577917098999,1297,146,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_001,modifier_add_scoped,True,1.6289849281311035,1296,148,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_000,modifier_add_scoped,True,1.7126648426055908,1293,153,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_002,modifier_add_scoped,True,1.7353389263153076,1299,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_003,modifier_add_scoped,True,1.8235509395599365,1296,153,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_004,modifier_add_scoped,True,1.7922449111938477,1297,148,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_005,modifier_add_scoped,True,1.7605009078979492,1299,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_007,modifier_add_scoped,True,1.8162009716033936,1298,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_006,modifier_add_scoped,True,1.9903061389923096,1295,173,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_001,modifier_reversal,True,0.9952700138092041,1265,80,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_008,modifier_add_scoped,True,1.8919918537139893,1300,152,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_000,modifier_reversal,True,1.586536169052124,1299,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_add_scoped_009,modifier_add_scoped,True,2.0703229904174805,1298,173,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_002,modifier_reversal,True,1.3557848930358887,1267,105,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_005,modifier_reversal,True,1.3545238971710205,1267,105,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_003,modifier_reversal,True,1.8986968994140625,1302,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_004,modifier_reversal,True,1.5817337036132812,1266,106,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_006,modifier_reversal,True,1.4515352249145508,1301,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_008,modifier_reversal,True,1.3572742938995361,1268,105,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_007,modifier_reversal,True,1.6054651737213135,1267,106,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,modifier_reversal_009,modifier_reversal,True,2.112643003463745,1304,147,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_000,size_change_scoped,True,2.323153257369995,1300,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_002,size_change_scoped,True,1.7850465774536133,1301,115,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_004,size_change_scoped,True,1.9569039344787598,1297,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_001,size_change_scoped,True,2.1902883052825928,1296,148,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_006,size_change_scoped,True,1.7198948860168457,1302,120,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_003,size_change_scoped,True,2.2554469108581543,1303,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_005,size_change_scoped,True,2.1196959018707275,1301,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_007,size_change_scoped,True,2.0455760955810547,1298,148,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_000,replace_item,True,1.398137092590332,1291,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_008,size_change_scoped,True,1.9596660137176514,1302,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,size_change_scoped_009,size_change_scoped,True,2.0071208477020264,1305,155,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_003,replace_item,True,1.4947011470794678,1294,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_001,replace_item,True,2.061141014099121,1293,145,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_004,replace_item,True,1.8866941928863525,1294,145,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_002,replace_item,True,2.1015288829803467,1302,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_005,replace_item,True,1.7288401126861572,1302,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_006,replace_item,True,1.9276440143585205,1293,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_009,replace_item,True,1.9229910373687744,1296,144,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_007,replace_item,True,2.0080618858337402,1295,145,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,replace_item_008,replace_item,True,1.9522981643676758,1303,143,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_002,constraint_add_safe,True,1.3987579345703125,1256,111,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_000,constraint_add_safe,True,2.120011806488037,1289,168,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_001,constraint_add_safe,True,2.5298211574554443,1249,176,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_003,constraint_add_safe,True,2.059680938720703,1292,145,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_005,constraint_add_safe,True,1.718167781829834,1256,111,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_007,constraint_add_safe,True,2.3655030727386475,1251,163,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_008,constraint_add_safe,True,2.668818235397339,1257,192,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_009,constraint_add_safe,True,2.1349308490753174,1294,145,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_000,constraint_new_conflict,True,1.84666109085083,1252,133,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_006,constraint_add_safe,True,3.1741740703582764,1291,229,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_add_safe_004,constraint_add_safe,True,3.607139825820923,1250,265,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_001,constraint_new_conflict,True,2.0748167037963867,1258,154,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_003,constraint_new_conflict,True,1.8504488468170166,1255,133,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_002,constraint_new_conflict,True,2.538794994354248,1259,187,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_006,constraint_new_conflict,True,1.503075122833252,1254,108,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_004,constraint_new_conflict,True,2.181943893432617,1259,158,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_007,constraint_new_conflict,True,1.9633781909942627,1260,144,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_009,constraint_new_conflict,True,1.8976020812988281,1257,138,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_005,constraint_new_conflict,True,2.6486079692840576,1259,197,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,constraint_new_conflict_008,constraint_new_conflict,True,2.215057849884033,1260,159,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_001,unavailable_add,True,1.3227100372314453,1251,88,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_000,unavailable_add,True,2.0675690174102783,1248,144,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_002,unavailable_add,True,1.9156527519226074,1257,135,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_003,unavailable_add,True,1.6093270778656006,1251,109,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_007,unavailable_add,True,1.20346999168396,1253,80,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_004,unavailable_add,True,1.7635798454284668,1252,116,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_006,unavailable_add,True,1.6398258209228516,1250,111,True,True,False,False,True,False,False,True,True,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_008,unavailable_add,True,2.0046727657318115,1258,137,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_005,unavailable_add,True,2.2872867584228516,1257,152,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,unavailable_add_009,unavailable_add,True,1.6648468971252441,1253,109,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_002,stale_reference,True,1.5664751529693604,1254,101,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_000,stale_reference,True,1.8913531303405762,1247,124,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_001,stale_reference,True,1.7906548976898193,1251,123,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_003,stale_reference,True,1.892967939376831,1250,126,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_004,stale_reference,True,2.1125741004943848,1252,154,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_005,stale_reference,True,1.9801669120788574,1254,149,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_006,stale_reference,True,1.9666757583618164,1249,121,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_007,stale_reference,True,1.8839423656463623,1253,138,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_000,add_item,True,1.7121870517730713,1496,118,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_009,stale_reference,True,1.7810146808624268,1252,129,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,rewrite,stale_reference_008,stale_reference,True,2.091233253479004,1255,145,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_001,add_item,True,1.6853971481323242,1501,118,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_002,add_item,True,1.8672997951507568,1505,133,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_006,add_item,True,1.2694740295410156,1498,91,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_004,add_item,True,1.6802549362182617,1502,118,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_003,add_item,True,1.8494021892547607,1499,132,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_007,add_item,True,1.5726110935211182,1503,118,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_005,add_item,True,1.8670787811279297,1505,133,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_008,add_item,True,1.8804631233215332,1506,132,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,remove_scoped_duplicate_000,remove_scoped_duplicate,True,1.2138028144836426,1582,90,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,add_item_009,add_item,True,1.7614750862121582,1501,118,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,remove_scoped_duplicate_002,remove_scoped_duplicate,True,1.3780548572540283,1589,98,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,remove_scoped_duplicate_003,remove_scoped_duplicate,True,1.2801949977874756,1585,89,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-30B-A3B-Instruct-2507,line_patch,remove_scoped_duplicate_001,remove_scoped_duplicate,True,1.553161382675171,1551,89,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
