model,mode,case_id,category,provider_ok,latency_s,prompt_tokens,completion_tokens,json_valid,schema_valid,status_correct,order_exact,constraints_exact,state_preserved_when_blocked,semantic_ok,unsafe_state_change,unintended_drift,identity_error,operation_executable,status_error,order_error,constraint_error,operation_error,error
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_004,unavailable_add,True,0.9254500865936279,1536,81,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_026,constraint_new_conflict,True,2.0657529830932617,1542,136,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_029,constraint_new_conflict,True,1.4386460781097412,1540,103,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_002,unavailable_add,True,1.3775479793548584,1540,98,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_028,constraint_new_conflict,True,1.7867250442504883,1546,108,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_003,unavailable_add,True,1.2040131092071533,1535,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_005,unavailable_add,True,1.1884050369262695,1542,81,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_006,unavailable_add,True,1.230431079864502,1534,82,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,constraint_new_conflict_023,constraint_new_conflict,True,3.2462730407714844,1544,204,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_007,unavailable_add,True,1.3532578945159912,1535,74,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_008,unavailable_add,True,1.353489875793457,1537,72,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_012,unavailable_add,True,0.9466109275817871,1538,74,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_009,unavailable_add,True,1.285639762878418,1537,80,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_010,unavailable_add,True,1.0309159755706787,1539,74,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_013,unavailable_add,True,0.9202649593353271,1541,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_015,unavailable_add,True,0.9256529808044434,1536,72,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_014,unavailable_add,True,0.9446039199829102,1537,78,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_016,unavailable_add,True,0.64935302734375,1537,62,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_011,unavailable_add,True,1.3519840240478516,1535,84,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_017,unavailable_add,True,1.028984785079956,1539,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_020,unavailable_add,True,0.9066610336303711,1535,73,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_019,unavailable_add,True,0.9104831218719482,1538,70,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_024,unavailable_add,True,1.0052490234375,1536,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_022,unavailable_add,True,1.0414206981658936,1539,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_027,unavailable_add,True,0.9678828716278076,1538,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_025,unavailable_add,True,1.013636827468872,1539,79,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_021,unavailable_add,True,1.2949068546295166,1541,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_018,unavailable_add,True,1.5724709033966064,1541,92,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_028,unavailable_add,True,1.1677498817443848,1541,79,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_023,unavailable_add,True,1.5547809600830078,1536,97,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_026,unavailable_add,True,1.521867036819458,1539,106,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,unavailable_add_029,unavailable_add,True,0.9678459167480469,1544,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_002,stale_reference,True,1.2293140888214111,1545,69,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_003,stale_reference,True,1.3146319389343262,1545,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_005,stale_reference,True,1.3140349388122559,1543,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_000,stale_reference,True,1.5877289772033691,1538,75,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_006,stale_reference,True,1.393841028213501,1543,79,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_004,stale_reference,True,1.7804160118103027,1546,78,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_001,stale_reference,True,1.9958570003509521,1542,103,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_011,stale_reference,True,1.2864971160888672,1545,61,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_007,stale_reference,True,1.569375991821289,1584,67,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_008,stale_reference,True,1.8475308418273926,1544,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_009,stale_reference,True,1.909245252609253,1545,75,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_010,stale_reference,True,1.8956999778747559,1544,71,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_015,stale_reference,True,1.4145801067352295,1585,65,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_013,stale_reference,True,2.3850560188293457,1542,78,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_017,stale_reference,True,1.8941667079925537,1547,91,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_012,stale_reference,True,2.5128612518310547,1548,83,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_020,stale_reference,True,1.775413990020752,1545,80,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_018,stale_reference,True,2.0249528884887695,1546,73,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_019,stale_reference,True,2.303288221359253,1548,87,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_024,stale_reference,True,1.3328866958618164,1543,71,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_021,stale_reference,True,1.873445749282837,1542,77,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_016,stale_reference,True,2.690534830093384,1544,112,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_023,stale_reference,True,2.0141420364379883,1585,95,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_014,stale_reference,True,3.171955108642578,1546,127,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_022,stale_reference,True,2.287425994873047,1548,103,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_025,stale_reference,True,1.5195331573486328,1547,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_029,stale_reference,True,1.449336051940918,1545,64,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_026,stale_reference,True,1.6439540386199951,1544,62,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_027,stale_reference,True,1.6408860683441162,1548,66,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-235B-A22B-Instruct-2507,line_patch,stale_reference_028,stale_reference,True,2.102419376373291,1551,92,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_000,add_item,True,3.801726818084717,1634,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_004,add_item,True,3.668567657470703,1640,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_001,add_item,True,3.9679508209228516,1641,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_002,add_item,True,4.19218897819519,1637,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_005,add_item,True,4.143202781677246,1641,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_008,add_item,True,3.4708938598632812,1640,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_010,add_item,True,3.5289218425750732,1636,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_009,add_item,True,3.682299852371216,1644,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_003,add_item,True,5.348174095153809,1681,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_006,add_item,True,5.551410913467407,1687,165,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_007,add_item,True,5.48476505279541,1683,157,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_011,add_item,True,5.16708517074585,1681,157,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_012,add_item,True,4.186072111129761,1642,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_016,add_item,True,3.518065929412842,1640,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_013,add_item,True,4.416795015335083,1640,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_018,add_item,True,3.980855703353882,1638,120,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_017,add_item,True,4.181740999221802,1646,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_014,add_item,True,5.797468185424805,1690,165,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_015,add_item,True,5.526754140853882,1684,157,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_020,add_item,True,4.366918325424194,1639,123,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,add_item_021,add_item,True,3.98612904548645,1640,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_019,add_item,True,5.337774753570557,1684,150,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_028,add_item,True,2.8142812252044678,1645,79,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,add_item_024,add_item,True,3.670164108276367,1639,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_025,add_item,True,4.039379835128784,1646,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_023,add_item,True,5.4477198123931885,1684,165,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_001,remove_scoped_duplicate,True,2.7934658527374268,1692,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_029,add_item,True,3.908712148666382,1643,117,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_000,remove_scoped_duplicate,True,4.748487234115601,1720,146,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,add_item_022,add_item,True,8.257450103759766,1692,162,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_004,remove_scoped_duplicate,True,3.5952019691467285,1710,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_026,add_item,True,7.143021106719971,1636,120,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_009,remove_scoped_duplicate,True,2.5753819942474365,1695,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_005,remove_scoped_duplicate,True,4.5973381996154785,1725,148,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_002,remove_scoped_duplicate,True,6.832715034484863,1723,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,add_item_027,add_item,True,8.279320001602173,1684,157,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_008,remove_scoped_duplicate,True,4.75407600402832,1726,146,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_006,remove_scoped_duplicate,True,5.597388029098511,1728,115,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_003,remove_scoped_duplicate,True,7.675512075424194,1722,147,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_010,remove_scoped_duplicate,True,3.8290178775787354,1722,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_007,remove_scoped_duplicate,True,6.3320698738098145,1738,195,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_017,remove_scoped_duplicate,True,2.6144661903381348,1697,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_011,remove_scoped_duplicate,True,4.934452772140503,1722,148,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_012,remove_scoped_duplicate,True,4.767432928085327,1712,141,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_013,remove_scoped_duplicate,True,4.733986139297485,1724,145,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_018,remove_scoped_duplicate,True,3.428936004638672,1724,113,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_015,remove_scoped_duplicate,True,5.05927586555481,1739,157,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_014,remove_scoped_duplicate,True,5.079061985015869,1731,151,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_016,remove_scoped_duplicate,True,4.49431586265564,1726,146,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_020,remove_scoped_duplicate,True,4.150573015213013,1709,141,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_019,remove_scoped_duplicate,True,4.470140218734741,1725,147,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_025,remove_scoped_duplicate,True,2.7215957641601562,1697,79,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_021,remove_scoped_duplicate,True,4.470586061477661,1724,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_022,remove_scoped_duplicate,True,4.4786012172698975,1733,115,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_026,remove_scoped_duplicate,True,3.4303762912750244,1722,80,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_024,remove_scoped_duplicate,True,4.475553035736084,1725,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_023,remove_scoped_duplicate,True,5.0467610359191895,1739,153,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_027,remove_scoped_duplicate,True,4.899640083312988,1725,114,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_001,quantity_increase,True,3.7356982231140137,1679,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_002,quantity_increase,True,3.6598501205444336,1683,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_000,quantity_increase,True,4.950529098510742,1676,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_028,remove_scoped_duplicate,True,5.041379928588867,1715,141,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_003,quantity_increase,True,3.666189670562744,1679,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_004,quantity_increase,True,3.5934879779815674,1682,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_006,quantity_increase,True,3.792829990386963,1680,110,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_005,quantity_increase,True,4.453721046447754,1683,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,remove_scoped_duplicate_029,remove_scoped_duplicate,True,6.452359199523926,1727,148,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_008,quantity_increase,True,3.875549077987671,1682,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_007,quantity_increase,True,4.418743133544922,1680,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_011,quantity_increase,True,3.7153279781341553,1679,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_009,quantity_increase,True,3.7932660579681396,1682,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_010,quantity_increase,True,3.801732063293457,1682,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_015,quantity_increase,True,3.6942529678344727,1681,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_013,quantity_increase,True,3.776855945587158,1682,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_012,quantity_increase,True,3.9136059284210205,1684,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_014,quantity_increase,True,4.390913009643555,1683,110,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_016,quantity_increase,True,3.4830620288848877,1682,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_018,quantity_increase,True,3.4809060096740723,1684,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_017,quantity_increase,True,4.032351970672607,1684,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_019,quantity_increase,True,3.9997589588165283,1682,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_020,quantity_increase,True,4.036559820175171,1681,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_023,quantity_increase,True,3.7213168144226074,1681,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_021,quantity_increase,True,3.8124310970306396,1682,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_022,quantity_increase,True,3.871600866317749,1685,110,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_025,quantity_increase,True,3.524463653564453,1684,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_028,quantity_increase,True,3.6302919387817383,1687,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_024,quantity_increase,True,4.609187841415405,1681,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_026,quantity_increase,True,4.6649768352508545,1682,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_029,quantity_increase,True,3.6990861892700195,1685,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_increase_027,quantity_increase,True,4.919028997421265,1682,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_001,quantity_decrease,True,3.660646915435791,1671,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_000,quantity_decrease,True,4.486309289932251,1665,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_002,quantity_decrease,True,3.6831769943237305,1676,111,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_006,quantity_decrease,True,3.7778899669647217,1674,112,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_007,quantity_decrease,True,3.467400074005127,1673,108,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_008,quantity_decrease,True,3.355318784713745,1671,107,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
Qwen/Qwen3-32B,rewrite,quantity_decrease_009,quantity_decrease,True,3.4365968704223633,1674,109,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,
